4.58E+17,,#2: Iowa - Dark Sheet Set: Iowa - Dark Sheet Set by College Covers Buy new:   $59.40 - $88.20 (Visit the Best ... http://t.co/RLTHpoJ1tN,2215315370,Field 4.58E+17,,S/O to my #9Club eternaleminence and the rest of Iota Omicron up at the College of Charleston! Went http://t.co/2w5rIO3ADH,165311120,"Kansas City, MOSt.Louis, MO" 4.58E+17,,RT @JucoReport: Torian Graham (6'4 SG) of Chipola is heading to Houston next season.  See what Cougars are getting on #JucoReportTV http://,2195169859, 4.58E+17,,RT @TheHangingWire: Need to raise your #GPA? Take these college courses for an easy A+.  http://t.co/ccU7b12m4l,629188932,Mau nya? 4.58E+17,,"""@GeorginaaDiaaz: ""Miss Pampa y Hambre University""""JAJAJAJAJAJAJAJAJAJAJAJAJAJAJA TE AMOOOOO!!!!",1301380927,Crdoba 4.58E+17,,Sana maka graduate ka sa move on university hahahaha -Jannezza,2354330533,Manila 4.58E+17,"[101.75820648, 3.20465478]","I'm at Consist College (Ampang, Federal Territory of Kuala Lum) w/ 4 others http://t.co/fqxN0MC4lm",334655882,Malaysia 4.58E+17,,RT @Amazinglllusion: College Student Dies From Marijuana Overdose  =&gt; http://t.co/oTJjvAQSmL http://t.co/yJuRUZHEt2,177134089, 4.58E+17,,This is why I can't wait to graduate and move out. I'm moving three hours away for college hell yeah,2450057449, 4.58E+17,,"@traincounsellor  18th - 20th June; The 6th International Peer Support Symposium http://t.co/X14pKXIIBj",234034576,"Buhera, Manicaland" 4.58E+17,,"RT @CoIlegefessions: ""There's no greater turn off than when you go down on a guy to find out he doesn't shave."" - University of Mount Union",511025363, 4.58E+17,,@serenaschey_: Wishing I could rewind time back to the start of college  @_shelbyyskye,1720802330, 4.58E+17,,RT @JordanJunkies: RT if you'd cop these University Blue 12's http://t.co/9gPS4djnC9,1658694524, 4.58E+17,,One reason why I love university is because the people there are mature and don't cause drama. We just do our thing.,277647331,"Dalhousie AC, Canada" 4.58E+17,,RT @oksoonernurse: @MaloriAnnM @GCFada Loved church today with my beautiful sweet college girl. Amazing message.,382707870,Ada Oklahoma 4.58E+17,,RT @RelateVisions: not really feeling this whole school college work till i die thing,597653555,Trinidad and Tobago  4.58E+17,,"RT @tajinderbagga: Join Team Modi-Fying India #NaMo4PM Campaign tomorrow 9 am at Banaras Hindu University Gate, , varanasi",1582447969,India 4.58E+17,,"I'd rather see it 100% ""abolished"". RT @UniteWomenOrgOH: Electoral College is 61% of the Way to Being Fixed. http://t.co/3s7ozpUOdG",295426007,"Greater Cleveland, OH USA" 4.58E+17,,"RT @LouisFarrakhan: At 2pm CST, I will be speaking at Chicago State University at the IBW Reparations Forum. Click here to watch live http:",2214961656,Planet Earth 4.58E+17,,@_amandapleaasee @dannykrasich all brains. She doesn't need to rely on her athleticism to take her to college.......,748995390, 4.58E+17,,@voxstefani Small world. I graduated college in 2008 and have been in Chicago (TEDS and Wheaton) ever since.,14605743,"Wheaton, IL" 4.58E+17,,going to hometown church in college: get asked what grade i'm in in high school. forever looking younger than i am. #nope,732011665,"yoop, mi" 4.58E+17,,RT @SickestShoes: University Blue Foamposites http://t.co/ORaYBSJkVE,300043871,Connecticut 4.58E+17,,@goodnessaidan Want to hear the worst pickup line in the world? I overheard this in action once in college.,15745908,"Saint Paul, MN" 4.58E+17,,"RT @CoIlegefessions: ""First I lost my shoes, then I lost my dignity. I'm now taking donations of plan b and flip flops"" - St. Mary's Colleg",991739402,"Philadelphia, Pennsylvania" 4.58E+17,,RT @UGA_GaDaze: Retweet if Georgia Daze impacted your decision to attend The University of Georgia. #10YearsofBlackExcellence!,380008890,City that adopted us  4.58E+17,,"RT @ncsa: 10 Questions to Expect From a College Coach now that April 15th is here   Learn here: http://t.co/vwrrQ3TFkH http://t.co/sIcEiF0",1949480754,"Camp Hill, PA" 4.58E+17,"[-85.96467825, 39.99069759]","I think I'm allergic to talking about college, I almost go into anaphylactic shock.",496058241, 4.58E+17,,Quick Fitness Tips for the College Co-Ed http://t.co/6jpV69tofc via @collegelifestyl,252380851, 4.58E+17,,College drop-out into math genius after #brain #injury #Psychologist DrG http://t.co/kmJPdIPaX4,604289329,Beverly Hills & Laguna Beach  4.58E+17,,RT @StevoVito: I wish I could just fast forward to summer and and college.,820481701, 4.58E+17,,RT @WOWFakta: Musik klasik dapat meningkatkan kemampuan bahasa seseorang. [Penelitian Ohio State University],1584788256,Didepan rumah tetangga Divider,,,,458647479013998592,"[-118.16415106, 34.18565762]",Some real throwback shit right here #halodays #nineyearsago http://t.co/esGP7YLbdG,473211868,
458647526665506818,"[-88.76527945, 41.93291067]",I won I won I won me a trophy,1113592406,burbs to NYC
458647526158389249,,"People go to college and wanna participate in everything , I'm sick of these weak ass fliers like we goto school wit y'all.",63965452,
458647526904586241,"[-90.14704205, 29.9658433]",Idk what tf due ,1909769533,
458647526267449344,"[-122.48979997, 48.73481805]",S/O to the Earth for always being there for us even when we treat it like shit #EarthDay,39168232,WWU - Bellingham
458647526896181249,,#MustRead Article: The Power of Forgiveness - The Dalai Lama at the University of Limerick http://t.co/oLVOUDdN8d Via @AIAOrganization,577834152,Cleansing
458647526514491393,"[-77.95302149, 43.21250999]",@mcvirkler @merrilhoge it's ridiculous a team drafts players for the good things they do not the bad,113975904,NY
458647526498119680,,"RT @CardsMarkD: This is the 8-foot, 500-pound bronze statue of #PatTillman outside University of Phoenix Stadium http://t.co/sDrGXHN0nh",465021696,
458647527223754752,"[-82.4501247, 27.3467943]","And if loving you is a crime
Tell me why do I bring out the best in you",546124220,
458647527156645888,"[-82.98087535, 42.27024967]","A friendly reminder from Fido: Pay your fucking bill, moron.",485494903,"Windsor, Ontario"
458647527274057728,"[-73.96350065, 40.78052472]",At The Met again. Not just sitting on the steps but in the actual museum :)),240642844,
458647526871429120,"[-88.90555613, 30.45027162]","""Never get too attached to anyone unless they reciprocate the feelings because one sided expectations can mentally destroy you""",706195292,"Pensacola, Florida"
458647527152427008,"[-80.41772291, 37.22551737]",This shit is not a love song this a fuck a stripper on a mink rug song,579381959,
458647527278256128,,"RT @thefemaleboook: If I had a dollar for every time someone spelled my name wrong, I could pay for college, semester abroad, a new car, an",397604658,
458647527772811265,,RT @8_Semesters: Summary of my college career https://t.co/6LrQvdpDLQ,480692500,
458647527622184960,," RT @caitlindewey: IRL, hes a 24-yo college dropout with horrible grammar, an ego and a misanthropic streak. Online, he's an authority.",621499743,D.C.   #PrayForVenezuela
458647527001059328,,"RT @SaundiD: When I came 2 Guj there were13000 engineering college seats,nw there are1,13,000,do u call this d work of the rich? #Ghoshnapa",2343188804,
458647527974129665,"[-97.73352685, 30.27930179]",Lol just saw #oomf driving,85698807,Brownsville  ATX.
458647528007663616,,"All this talk about cultural appropriation makes me think people see cotton dockers and college degrees as ""acting white""",63007177,"Minneapolis, MN"
458647527877656576,"[-97.7219615, 30.4017193]",@NireBryce not as tangly so mine always is! Yours looks way pretty!,300116808,"Austin, TX"
458647528053809152,"[-85.77787509, 42.98790413]",@ElenaGonzalez63 bad girl,1333127774,
458647527802544128,"[-77.35838701, 35.60473793]",RT @iDntWearCondoms: In 2014 your girl will cheat on u for being faithful.,240435352,"greenville, nc "
458647528007667713,"[-85.55698615, 42.92350922]",I feel bad for some people. because they're gonna go through life butt backwards.,156522610,grand rapids
458647527794147328,,"RT @Meerah_OnMyWall: I'm over the social aspect of college, I'm just trying to graduate.",2339273678,
458647528138104832,"[-83.61368661, 39.23598112]",I blink and have more eye twitches while playing flappy bird than I do in a whole day.,779002862,
458647528594870272,,college is like 5x more stressful than high school but I still like it way more tbh,160440230,3 / 14 / 14
458647528435486720,"[-75.66031446, 41.41033118]","I should get paid to tweet my life ..... That should be my job, where can i sign up",310309766,"Scranton, PA"
458647528624234496,"[-89.93946679, 35.12085219]","@ChristnHipster: graduation is approaching! turns out the only jobs i'm ""qualified"" for are youth pastor or barista ...............",35590449,University of Memphis
458647528419115008,,RT @8_Semesters: Summary of my college career https://t.co/6LrQvdpDLQ,1138541954,
458647527882260480,"[-86.6230392, 36.08678121]",@CynthiaBailey10 hers my friend who is so pretty an can take a helluva pic please take a look an tell us what u think http://t.co/5cMWhWVHyb,33001126,
458647528846934017,"[-74.58369722, 40.86084425]",nickel bags cuz u five,425155234,Jersey.
458647528674971649,,"RT @thefemaleboook: If I had a dollar for every time someone spelled my name wrong, I could pay for college, semester abroad, a new car, an",81487722,
458647528960184321,"[-79.40097112, 40.01505659]",@ihatejerelcoles @m_pecker and I seriously love this so much hahahaha ,117270425,"Bullskin, PA"
458647529236602880,"[-123.18167617, 44.03977129]","Planning a #solo tropical vacation, maybe I'll find myself a cute brown boy n never come back. ",32130546,"Veneta,OR"
458647529085612032,,#MustRead Article: The Power of Forgiveness - The Dalai Lama at the University of Limerick http://t.co/kruq7PP2Rh Via @AIAOrganization,577756444,
458647528935010304,"[-78.0414621, 39.3515781]",I swear,1199281850,
458647528616251392,"[-98.42996802, 29.36658182]",@seans_flower yayyyy I better see ya fat girl!,440175294,
458647529056641024,"[-80.23719798, 26.07560552]","@Alec_Bernacett @TDL_BrooklynKid wow that's a first, I feel reallllly special now",390388540,
458647529429553153,,"RT @CardsMarkD: This is the 8-foot, 500-pound bronze statue of #PatTillman outside University of Phoenix Stadium http://t.co/sDrGXHN0nh",2396795688,"Cleveland, Ohio"
458647529245388800,,"RT @BROOKEMATHER: @UberFacts: Bill Gates has enough money to send every single 18-year-old person in the country, to a 4 year college.hel",1318892857,"dinwiddie, virginia"
458647529413160960,"[-73.9421496, 40.71720595]",I need three shots of espresso straight to my brain right now.,101584338,
458647529765089280,"[-83.24937661, 42.50723203]", i keep hearing the same thing,407790865,
458647529765470208,,Still don't know what college to go ,40641829,warrington
458647530071265280,"[-97.92629046, 31.13346312]",HAPPY BIRTHDAY ANIESSA @aniwey,294725106,
458647530297774080,"[-122.47941856, 45.63801811]",Still cracking up about my sleep texting wtf lol,450176622,"Vancouver, Washington. "
458647529664827392,"[-96.69562597, 40.82150695]",Goodluck to my best friend as he starts SOI school today  http://t.co/pD57oEXHey,139470038,
458647530247446528,"[-87.8510326, 41.0987282]",@JojosWorldddd nah never lol what is it??,1102671295,Southern States
458647530390437889,"[-74.00604444, 40.80720237]",Young nigga move that dope,1120333590,Bruin Football
458647529744498688,"[-79.01699095, 43.19348875]",I can't stand people who go slower than the speed limit on an open country road. #GrindsMyGears,631614160,"Niagara Falls, NY"
458647530633719809,"[-74.42698167, 41.43820777]",I love Spanish music so much ,294209571,Queens/Upstate. NY
458647527613411330,"[-96.86771024, 32.7638726]",@BvbyGxxn lmaoo hell yeah,388679857,the souf
458647530604335104,"[-73.93123516, 40.83573166]",school tomorrow ,594886435,"Bronx , NY "
458647530843422720,"[-74.27327218, 40.63413408]","someone do something with meeeee, I'm bored",30699780,
458647530935697409,"[-77.87158384, 34.22602757]",Love having a roommate that lets me raid her closet and then drives me to class #truebestfriend ,341838408,
458647531279233026,"[-87.61874622, 41.60663981]",You is dismissed betch,468818009,
458647531254075392,"[-94.31019525, 29.8587775]","let the ruins come to life
in the beauty of Your name
rising up from the ashes
God forever You reign",904437506,four-oh-nine 
458647531258257410,"[-96.92443241, 42.77415808]",@Andyschultze all of them represent an improvement over the current system. I really liked some if the app tracking stuff.,16453005,"Vermillion, SD"
458647531333750784,,#MustRead Article: The Power of Forgiveness - The Dalai Lama at the University of Limerick http://t.co/PnR1SY2nze Via @AIAOrganization,577836648,In a Car
458647531505721344,"[-88.37259216, 35.38094761]",@VictoriaTDavis @heyitsSHMEY it was funny. I had too. I feel the same way. #LOL,323849110,
458647531941949442,"[-88.10079225, 41.84654719]",@KrysKross_Watts are you home,317430980,"Wheaton, Illinois "
458647530566586370,,"RT @thefemaleboook: If I had a dollar for every time someone spelled my name wrong, I could pay for college, semester abroad, a new car, an",387704337,
458647532206178304,"[-83.48844929, 42.19215355]",@mcglynn_ @Cheer_orgohomee I'm in bc I miss y'all so much but what's that mean ,1541469242,"Gold Coast, Australia "
458647532264886272,"[-83.8497287, 34.4251585]",I've been told im a good dancer but nah not even lol,392503123,"Atlanta, Georgia"
458647532264902657,"[-94.99153317, 33.17870795]",this charger has actually lasted for some time now  goodjob.,1411794632,
458647531912970240,,"RT @No_Cut_Card: my dad taught me to respect women. when I got to college they called me ""soft"". 

started calling women bitches &amp; my vagin",72688314,The Empire State
458647532055195649,,This will be the summer before college ,2426282083,
458647532566884352,"[-91.82483492, 29.9957161]",Everytime i come out i aint w| no new bitchessss ,1570584792,
458647532281663488,"[-115.1146383, 36.1032084]",@AmericaaTheHero @TheAmazingChina @hetaliasummer @Prusia_Hetalia Back to the pasta?,2436239424,Japan
458647532638191616,"[-96.3209133, 30.60894736]",Teddy Bridgewater is so shitty! Only a stupid NFL team would see any potential on him to draft him,751779362,College station
458647532458229760,,@KaylaWard15 Thanks Kayla wayla!!! Miss you ,150773937,
458647532726259712,"[-97.39355576, 32.61045159]",Lowkey means you had someone new for awhile.,911176730,
458647532696907776,"[-122.46474696, 48.73768609]",Time to cut my yogas for bottoms to wear to LIC. Good thing I tried to start a white yoga trend ,1623445088,
458647532415893504,"[-97.13257453, 31.50394459]",I found the one and say I'd never cheat again we don't talk for like some months I end up fucking with her friend I ain't never satisfied,287504861,Waco
458647532403306496,"[-92.38393593, 42.4600655]",Congrats too a good buddy of mine on the baby boy! @Tu2f @KristaLarson9 #hesacutie,46235937,"Cedar Fallls, Iowa"
458647532923785216,,Auburn University's Haley Center evacuated following bomb threat http://t.co/K2NDDm1dq4,28848238,"Huntsville, AL"
458647532152053760,"[-88.20447873, 41.76205234]","I'm at @ForEyes Optical (Naperville, IL) http://t.co/gfV8xJb6GK",566966239,
458647532214964225,"[-84.12239006, 39.70236646]",@NoahFairbanks  thanks for the follow! Learn how http://t.co/LcEgeS4yGe can help you save time and money. #RT #2tasks,26042009,"Kettering, OH"
458647532961542144,"[-71.4017906, 41.8657834]","""@JGoncalves_: Robby in his feelings rn lol."" Lol fuck youu",1599092094,
458647532198187008,"[-71.31548942, 42.8270086]",Going on a rant of why apple sucks and makes phones out of freaking glass. #middlefingeremoji,240559510,
458647533443895296,"[-83.0566758, 34.7833346]",That's my right hand bitch ,61935252, 423/864 
458647532772417536,,"RT @thefemaleboook: If I had a dollar for every time someone spelled my name wrong, I could pay for college, semester abroad, a new car, an",1401557173,
458647534227820545,"[-74.1514329, 40.0409122]","I'll never understand why people sing in the elevator with headphones in, like people can still hear you...and you can't sing...at all",352064750,"Brick, NJ"
458647533774839808,"[-95.1993801, 30.0699414]",Because I can't go a day without talking you.,1394006352,SaipanTexas
458647533825568768,"[-84.30975328, 39.31411804]","I'm at Procter &amp; Gamble Mason Business Center (Mason, OH) http://t.co/5uNc8B3yTL",366584945,"CiNCiNNaTi, oHIo "
458647534106607616,,Got too used to not having college the past two weeks dreading it ,64779247,Houston 
458647534181683200,"[-124.00920298, 43.02853174]",@JustUhhs gotta be big in a least one department .,392330819,
458647534156910592,"[-81.41411785, 35.33251064]","That beefing &amp; fighting  shit dead be pretty , Stack money  &amp; let that lil shit fly   . But Never be scared to check a bitch ",417602353,
458647532881453056,"[-80.86029966, 35.22522523]",+1 I absolutely agree. And wish he would have called them out. What did he have to lose. @theonlyadult ... http://t.co/0PSQ0JXELi,345996538,"Charlotte, NC"
458647534315921408,"[-76.98317684, 38.86929838]",@saluteTaee what ? I never even said that,1442238236,were the money be
458647534462717952,"[-97.8558157, 28.83937114]",Can someone bring me lunch?,1666527367,"Kenedy,tx"
458647534445936640,,@AmandaMarcotte Am I the only one that's sad that Kenny and Peggy are acting like asses? (Not the cute kind),271688185,Red State California
458647534651461633,,#MustRead Article: The Power of Forgiveness - The Dalai Lama at the University of Limerick http://t.co/HjpRHejlFG Via @AIAOrganization,577837875,
458647534789861377,"[-90.4981435, 33.1764778]",I can't stand a crybaby ass nigha,317610066,LOST
458647533363793920,,"RT @beccaadanielle: Someone needs to make t-shirts that say ""I survived Auburn University spring semester 2014""",281315944,
458647533565542401,,RT @CollegeOfMusic2: Stream @asherroth's new album #RetroHash and buy it on iTunes http://t.co/yW7GAR2nwm http://t.co/ZwcOv2YPTA,1976398369,Earth
458647533779034112,,"VR jet fighter at Level Up.
University of Ontario Institute of Technology (UOIT) @UOIT
Faculty of Business and... http://t.co/DCLXpjL6jV",22734264,Canada
458647534110801920,"[-71.34274252, 42.65352584]",I want 10 concert tickets this summer,521536581,
458647534089814016,"[-76.2103405, 36.8619276]",Ummm no tf?  That's my MAN &amp; too me that's a difference.,428473260,
458647535167344640,"[-71.07949616, 42.36391998]",Some days you take the last test of your college career and there's also a new Future album out ,36504473,Boston
458647534878355456,"[-88.03817196, 30.86112646]",Should I cut my hair or no a lil help people idk what I looks better,467112896,
458647532361773056,"[-82.44065446, 35.61141009]",So pretty #warrenwilson http://t.co/fjWFV0c6Bl,733209872,america for now
458647535427391489,"[-77.7734781, 36.0211194]",Slade gotta head like @SMACKWHITE,114911739," Laurel City, MD"
458647535314534400,,@KEL_SAYmyname_: @iLikeGirlsDaily: Hey... #NationalSendYourManNudesDay http://t.co/kbxgQnZRKD @meatherhoran heeyyyyy,292663297,party central 
458647535440371712,"[-84.42521917, 38.00455619]",@DeezyDeezo he cut about a foot off..,514858393,
458647535289397249,,RT @8_Semesters: Summary of my college career https://t.co/6LrQvdpDLQ,190663964,
458647535884972032,"[-84.4201858, 33.7455434]","""@LegzzzTeeB: So y'all niggas trick on betches u meet on twitter n IG but not the ones u fuckin or nah"" neither one pussy is pussy",235938181,#DreamChasers
458647536115281920,"[-122.81739478, 45.85608089]",Gym is easy it's the eating clean that's the hardest part.,1326037520,Oregon 
458647536173989888,"[-97.70640727, 30.39378174]",Going to have to make a doctors appointment soon,1676168346,"Austin, Texas "
458647535968854016,"[-78.29357, 43.95113]",Bikini of the Day! #botd Top: Billabong Tropical Bustier $44 Bottom: Maya Bay Tropical Low Rider $40 http://t.co/gxHqd7VZc8,83068095,"Port Hope, Ontario"
458647536387887104,"[-121.8221564, 37.3447384]","""@Best0fInstagram: THE THIRST IS REAL http://t.co/f03Fe6HwBw"" oh my god",1429358400,
458647536648355840,,White privilege at Boston College.,949004724,"Bronx, New York"
458647536845090818,"[-92.17823116, 38.56408616]",I didn't lose a follower.... A follower lost me ,2299500288,in your mind
458647534399807489,"[-87.55015536, 33.2114597]","Wasp nest found inside my car today. Life: 1 
Matthew: 0 http://t.co/rcnzpjavUC",49515305,"Tuscaloosa, Al"
458647534890516480,,"WILLIAM PATERSON UNIVERSITY 
MUSIC CAFE'
Hosted by @keV_MusicMan 
APRIL 29TH

MUSIC, FOOD &amp; FREE GIVEAWAYS http://t.co/EWDisWAPvU",1226747720,
458647536996061184,"[-83.49307869, 36.1227282]",@Bel_FanmCece just hang with some cool people and visit my lil brother,313379857,Naples Fl  Tennessee 
458647537281269760,"[-83.10302168, 42.46478769]",Now what do I do for the rest of the day...,840777271,Michigan
458647537411321856,"[-122.25934172, 37.86977489]",Grizzlies PG Beno Udrih's 14 points off the bench was huge last night. #GrizzNation #NBA  #Grizzlies,557336029,"Oakland, CA"
458647537683951616,"[-95.24793686, 29.77942903]",I forgot my headphones at home ,836108383,htx.
458647537243922433,"[-87.00244124, 33.33040071]",they not sharing candy with the minorities tho. http://t.co/ukOOxhXUw6,288985526,west side bessemer
458647537319436288,"[-81.9236217, 35.3549286]",I had to get a fresh cut,415704918,
458647537894055936,,I hate talking abt graduation and college. I hate it.,106881318,
458647537709498368,,@8_Semesters: Summary of my college career https://t.co/6yyJHqrbv9 me everyday of my life,390375996,
458647538224988160,"[-90.48247098, 37.8454525]",this girl just came and told her to quiet down.  thank god.,103773213,19.
458647538061815808,"[-80.8384923, 35.2058855]","NF @leo05071 #SALUTE #MULTI-SWAGENT #CHARLOTTE,NC #RAPMUSIC @ http://t.co/RvJSkWg4eW #BECOMEAFAN #CLICKLIKE&amp;COMMENT #BESTOFTHEBEST",308006791,"CHARLOTTE,N.C. "
458647538665394176,"[-118.25115673, 34.0103949]",My phone is almost 20%,2322626676,
458647537709490176,"[-77.01944989, 38.92334721]","It seems the faker people are the more ""friends"" they have",48535731,"Washington,DC"
458647538657013760,"[-122.6699536, 47.5644963]",The Red Ribbon Army is in my top 5 favorite bands.,408010914,
458647538619269120,,"RT @Meerah_OnMyWall: I'm over the social aspect of college, I'm just trying to graduate.",492397766,
458647538644447232,"[-96.9944728, 33.0314572]",Hahahaha bet you do gavin,614994579,Lewisville texas
458647538824798208,"[-97.67683654, 29.88764031]",hate racist people ,366367071,
458647539168735232,"[-95.34906245, 42.02737382]",Sometimes I'm just bitch. It happens.,860521506,"Denison, Iowa"
458647539202273281,"[-111.72082482, 33.37110495]",@dddballin I've never bonded with you like I did last night. It was because of the pizza. On the patio. In the romantic setting,190335267,Zona
458647538674188288,,What kind of day is this? Y'all are actually making moves here for me?,272771172,
458647539449749504,"[-85.2011138, 41.6392045]","""@LifeAsParty: Fuck it. http://t.co/iyf69nyvui"" my motto",324632286,
458647539600744450,"[-85.57260763, 42.92470875]",Eating clean is the hard part,404404588,Between heaven and hell
458647538493452289,"[-86.27268192, 32.39013254]",@LaDreamaBaby: Ian Feeling NONE of You Niggas On God I'm Not,228945194,334
458647539743731713,"[-94.57551702, 39.23609812]",That's a win win (;,232123839,
458647537616830464,"[-98.54531989, 39.50787026]",Throwback to state meeting w/ @kennedy_walsh @katy_sullivan &amp; @MadisonBurda along w/ the Osborne children  http://t.co/L7Zy3j6jLi,1431778561,"Downs, KS"
458647539932479490,,"RT @Imaotbh: If I had a dollar for every time someone spelled my name wrong, I could pay for college, semester abroad, a new car, and a man",315546432,North Carolina 
458647539634671617,"[-73.91919748, 40.74329771]",@SkySwartout so mod,23377856,NYC
458647540616142848,,"RT @Change: ""Homeless youth and youth from foster care encounter many barriers to higher education"" -Courtney, Jessie and Brandy https://t.",155355808,
458647540267618307,,@SCHWAAGG bruh i've watch this so many times and get weaker everytime lol!,163340687,
458647540892987392,,RT @taralynn523: BILL NYE THE SCIENCE GUY IS COMING TO MY COLLEGE! THIS IS A DREAM COME TRUE!!!,52504719,
458647540443774976,"[-84.45134453, 39.02742223]",Eating a beautiful lunch on this beautiful Earth Day. S/o to the Twist &amp; Grind Cafe for being so stellar. http://t.co/D6TsApCIPL,892208755,
458647540972654592,,"Walk across that's stage .
Then walk across that college campus.",37112646,"LAKE WORTH  Fl,"
458647540179927040,"[-75.68076946, 39.44872506]",@blyth33s is so beautiful my god,392970021,302
458647541123678210,,@BruceFeldmanCFB: Marshall will be Gus' 1st starting QB to return for a 2nd season in GM's 9 yrs as a OC or HC: http://t.co/CAR9lHvBCI,212844685,
458647541672730624,"[-79.7854751, 40.5415325]",@LegKickTKO Chili (baby back ribs),15831827,"Pittsburgh, PA"
458647541043580928,"[-121.94469241, 37.74684235]",My sister and I's texts literally just consist of pictures of dogs we want,1223505445,California Instagram @m_wentz
458647541232721920,"[-80.8050331, 41.8908258]",Woke me up out my sleep,848311022,
458647541832097792,"[-83.10773791, 42.38318796]",I don't understand . I DONT WANT A FUCKING PLUG!,237076271,In the Gym 
458647541832105984,"[-93.31491144, 45.19438307]",I'm kinda proud of @EmmBean1,878874012,
458647541379133440,,RT @8_Semesters: Summary of my college career https://t.co/6LrQvdpDLQ,801324763,
458647541652131840,"[-81.8654327, 38.4123446]",Work called me asking if I could go work at a different gas station tonight on my day off.,377711575,"P.Sherman42WallabyWay,Sydney"
458647542083776512,,"RT @thefemaleboook: If I had a dollar for every time someone spelled my name wrong, I could pay for college, semester abroad, a new car, an",801587305,
458647542113509376,,"Not exactly feeling the Rangers putting Carcillo into the lineup. He's got speed, but it ain't purposeful speed.",60237024,"Philadelphia, PA"
458647542339624960,"[-97.9336416, 34.5079284]",@infinitixbeyond my last tweet was to you.,1976156864,"Duncan, Oklahoma."
458647542302253056,"[-85.40614014, 32.62174642]",@jarwood14 @Shay1793 that's right ,269757112,
458647542431891457,"[-83.40044481, 42.36494902]",@hlb013 actually music &amp; light have been around for hundreds &amp; hundreds of years soooo....,623332140,good 'ole US of A
458647542771613696,"[-84.29068341, 37.75655721]",Genuinely just feared for my life,36832210,RKY
458647542495215616,"[-80.309149, 25.6872942]",I don't think this will catch on but it is trending with hilarious images. #NationalSendYourManNudesDay,20356140,Google tracks me down
458647543266963456,,Can't be bothered to go back to college tomorrow,182070081,ipswich 
458647543476281345,"[-111.65409397, 35.18681176]",@alllieG come to my room plz,378878880,
458647542868103168,"[-118.23551171, 33.93428943]",I was ready to bomb on that bitch,754213548,Stacc Or #Starve Nigha #OTF
458647543476277248,"[-121.2889484, 38.1402155]",@maddysierra I can follow whoever I want hun ...,427183950,"19,Cali"
458647543560151040,"[-103.2014583, 34.318897]","Nor is any Wild offensive player for anything. RT""@TheAndyMac15: RoR a Lady Byng finalist. In other news, Matt Cooke is not.""",194890089,Colorado/ New Mexico. 
458647543476649984,,RT @8_Semesters: Summary of my college career https://t.co/6LrQvdpDLQ,764639130,"Canton, New York"
458647544277389313,"[-85.65012795, 43.00234831]",Mfs basically out here Workin for nothing Talkin about work flow Byeee,470581259,
458647543858364416,"[-82.3491887, 27.8779772]",straight chillen.,2323312388,flriduh
458647544537415680,"[-118.18545108, 34.60564891]",Today's chill ,1538172637,
458647544416194560,"[-71.08761539, 42.3470216]",when ear training teachers actually pay attention to dynamics ,173341951,"Boston, MA"
458647543128547328,"[-84.57169869, 39.18828437]","Don't complain about what I tweet, just simply unfollow me.",533665104,#nofollowbacksforconartists
458647544570982400,"[-90.56738226, 30.52633584]",@_TeeLashaun right,318693124,
458647544525238272,"[-81.23754091, 32.18340495]",I don't hate yall I just dont fuck wit yall,255756904,"Orlando,FL"
458647542956564480,"[-74.20067868, 40.86044081]",@Teflon_Montana praying for you ,316757956,
458647544008933378,,"After college, all of my friends are moving with me...",125098614,
458647543975776256,"[-71.25850959, 41.6471907]","The plan was to enjoy the weather and earth day however, I'm crawling into a cave and not coming out for a year",252811822,
458647544625520640,"[-95.60038146, 29.87836319]",@BigDaddyJason44 evenings &amp; weekends Brotha!!!,54323378,"Houston, Texas"
458647544697192448,"[-103.06255342, 44.13560251]","""Guess what day it is?"" I'm not sending you nudes ",831619740,
458647544856207360,"[-79.94861958, 40.61472476]",And the wisdom teeth are out!,412008319,
458647544516853761,,RT @lisscarpenter: most boys in havant college need to grow up smell the beans and get over IT x,571801620,
458647545095262208,"[-88.05364775, 44.63603013]","Merrill Hoge keeps calling @JManziel2 a ""Project"" and that he's not ready but if I recall they said that about Brett Favre too.",325753460,
458647545078898689,"[-86.56959477, 34.32738821]",I feel like complete shit ,1029944562,"Joppa, Al"
458647545364086784,"[-82.43412036, 40.05760912]",I know it's just a natter of time.,475356342,
458647545476939776,"[-81.60114467, 41.45430041]",Without me,453748967,Cleveland
458647545015959553,"[-75.18280207, 39.99317279]",I ain't worrying about nun  http://t.co/sLy5mNRi8Y,27892518,NorthSideee
458647545514700800,"[-81.6364115, 41.5088369]",@kyah____ I'm cook some when I get home,49867186,W/Amay 101105-030414
458647546093531136,"[-115.1567362, 36.07104365]",I've never had such an empty feeling in my life. Rip David. You were loved and will be missed by soooo many. We will never forget you ,363148997,Nebraska
458647546479382528,"[-85.73173097, 41.66762432]","Looked at a nice Jeep Cherokee today 
Not too shabby for a first car, hmm ",904093040,
458647546685317120,,RT @8_Semesters: Summary of my college career https://t.co/6LrQvdpDLQ,885624528,
458647546064556032,"[-77.36908321, 37.523875]",Lol now that I think about it my life is shit,536806741,shortstop
458647547305668608,,@ChrisP1176 But he's unpredictable.,201097761,Gatineau
458647547498602496,"[-77.52856751, 36.69943644]",Umma leave this social network shit alone for awhile ... See too much of bullshit and plus too much extra shit,467728060,
